player_id,player_name,team,season,week,position,fantasy_points_ppr,targets,receptions,receiving_yards,receiving_tds,games,snap_share,route_participation,target_share,air_yard_share
00-0031549,N.Agholor,LV,2020,1,WR,9.3,1,1,23.0,1,,,,,
00-0031235,O.Beckham,CLE,2020,1,WR,5.2,10,3,22.0,0,,,,,
00-0035006,O.Johnson,MIN,2020,1,WR,8.600000000000001,4,3,56.0,0,,,,,
00-0035639,P.Campbell,IND,2020,1,WR,14.0,9,6,71.0,0,,,,,
00-0035350,P.Williams,MIA,2020,1,WR,6.1000000000000005,7,2,41.0,0,,,,,
00-0036277,Q.Cephus,DET,2020,1,WR,7.3,10,3,43.0,0,,,,,
00-0032688,R.Chosen,CAR,2020,1,WR,25.4,8,6,114.0,1,,,,,
00-0028002,R.Cobb,HOU,2020,1,WR,4.300000000000001,3,2,23.0,0,,,,,
00-0034411,R.Gage,ATL,2020,1,WR,20.4,12,9,114.0,0,,,,,
00-0032977,R.Higgins,CLE,2020,1,WR,1.9,1,1,9.0,0,,,,,
00-0030431,R.Woods,LA,2020,1,WR,17.9,8,6,105.0,0,,,,,
00-0031588,S.Diggs,BUF,2020,1,WR,16.6,9,8,86.0,0,,,,,
00-0035298,S.Miller,TB,2020,1,WR,12.9,6,5,73.0,0,,,,,
00-0031166,S.Roberts,CAR,2020,1,WR,1.5,2,1,5.0,0,,,,,
00-0032385,S.Shepard,NYG,2020,1,WR,10.7,6,6,47.0,0,,,,,
00-0034928,S.Sims,WAS,2020,1,WR,8.0,3,3,50.0,0,,,,,
00-0031325,S.Watkins,KC,2020,1,WR,21.5,9,7,82.0,1,,,,,
00-0033009,T.Boyd,CIN,2020,1,WR,7.300000000000001,5,4,33.0,0,,,,,
00-0036439,T.Cleveland,DEN,2020,1,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0025396,T.Ginn,CHI,2020,1,WR,0.0,1,0,0.0,0,,,,,
00-0033040,T.Hill,KC,2020,1,WR,15.600000000000001,6,5,46.0,1,,,,,
00-0029608,T.Hilton,IND,2020,1,WR,9.3,9,4,53.0,0,,,,,
00-0032211,T.Lockett,SEA,2020,1,WR,17.200000000000003,8,8,92.0,0,,,,,
00-0035659,T.McLaurin,WAS,2020,1,WR,11.100000000000001,7,5,61.0,0,,,,,
00-0032200,T.Montgomery,NO,2020,1,WR,-0.4,0,0,0.0,0,,,,,
00-0033375,T.Patrick,DEN,2020,1,WR,6.9,5,4,29.0,0,,,,,
00-0032778,T.Sharpe,MIN,2020,1,WR,0.0,1,0,0.0,0,,,,,
00-0034765,T.Smith,NO,2020,1,WR,1.4,1,1,4.0,0,,,,,
00-0033292,T.Taylor,SF,2020,1,WR,2.7,5,2,7.0,0,,,,,
00-0036415,V.Jefferson,LA,2020,1,WR,4.1,3,1,31.0,0,,,,,
00-0033127,W.Fuller,HOU,2020,1,WR,19.200000000000003,10,8,112.0,0,,,,,
00-0030663,W.Snead,BAL,2020,1,WR,16.4,4,4,64.0,1,,,,,
00-0033251,Z.Pascal,IND,2020,1,WR,3.8,3,2,18.0,0,,,,,
00-0031544,A.Cooper,DAL,2020,2,WR,16.0,9,6,100.0,0,,,,,
00-0035021,A.Dulin,IND,2020,2,WR,1.6,1,1,6.0,0,,,,,
00-0036340,A.Gandy-Golden,WAS,2020,2,WR,1.3,1,1,3.0,0,,,,,
00-0027942,A.Green,CIN,2020,2,WR,5.9,13,3,29.0,0,,,,,
00-0032009,A.Humphries,TEN,2020,2,WR,15.8,6,5,48.0,1,,,,,
00-0035527,A.Isabella,ARI,2020,2,WR,8.7,3,2,67.0,0,,,,,
00-0034521,A.Lazard,GB,2020,2,WR,7.5,5,3,45.0,0,,,,,
00-0034353,A.Miller,CHI,2020,2,WR,0.0,3,0,0.0,0,,,,,
00-0031428,A.Robinson,CHI,2020,2,WR,6.300000000000001,9,3,33.0,0,,,,,
00-0030035,A.Thielen,MIN,2020,2,WR,6.1,8,3,31.0,0,,,,,
00-0036261,B.Aiyuk,SF,2020,2,WR,4.1,3,2,21.0,0,,,,,
00-0034419,B.Berrios,NYJ,2020,2,WR,17.9,8,6,59.0,1,,,,,
00-0031236,B.Cooks,HOU,2020,2,WR,14.5,8,5,95.0,0,,,,,
00-0036365,B.Edwards,LV,2020,2,WR,6.2,2,2,42.0,0,,,,,
00-0032054,B.Perriman,NYJ,2020,2,WR,3.2,2,2,12.0,0,,,,,
00-0034652,C.Batson,TEN,2020,2,WR,5.7,2,2,26.0,0,,,,,
00-0029000,C.Beasley,BUF,2020,2,WR,12.0,6,5,70.0,0,,,,,
00-0033367,C.Board,NYG,2020,2,WR,6.2,3,3,32.0,0,,,,,
00-0036326,C.Claypool,PIT,2020,2,WR,17.8,3,3,88.0,1,,,,,
00-0032128,C.Conley,JAX,2020,2,WR,8.8,7,4,48.0,0,,,,,
00-0033871,C.Davis,TEN,2020,2,WR,12.6,5,3,36.0,1,,,,,
00-0033215,C.Grayson,TB,2020,2,WR,0.0,1,0,0.0,0,,,,,
00-0028237,C.Hogan,NYJ,2020,2,WR,13.5,8,6,75.0,0,,,,,
00-0036254,C.Johnson,JAX,2020,2,WR,0.0,3,0,0.0,0,,,,,
00-0034775,C.Kirk,ARI,2020,2,WR,8.0,4,2,57.0,0,,,,,
00-0033908,C.Kupp,LA,2020,2,WR,15.0,6,5,81.0,0,,,,,
00-0036358,C.Lamb,DAL,2020,2,WR,17.5,9,6,106.0,0,,,,,
00-0034837,C.Ridley,ATL,2020,2,WR,29.9,10,7,109.0,2,,,,,
00-0033282,C.Samuel,CAR,2020,2,WR,5.9,2,2,13.0,0,,,,,
00-0034348,C.Sutton,DEN,2020,2,WR,9.600000000000001,6,3,66.0,0,,,,,
00-0031381,D.Adams,GB,2020,2,WR,6.6,3,3,36.0,0,,,,,
00-0026035,D.Amendola,DET,2020,2,WR,4.1,7,2,21.0,0,,,,,
00-0031868,D.Byrd,NE,2020,2,WR,13.2,9,6,72.0,0,,,,,
00-0034777,D.Chark,JAX,2020,2,WR,12.4,4,4,84.0,0,,,,,
00-0036331,D.Duvernay,BAL,2020,2,WR,2.9000000000000004,1,1,19.0,0,,,,,
00-0034370,D.Hamilton,DEN,2020,2,WR,1.5,3,1,5.0,0,,,,,
00-0035215,D.Harty,NO,2020,2,WR,6.4,5,3,23.0,0,,,,,
00-0030564,D.Hopkins,ARI,2020,2,WR,20.8,9,8,68.0,1,,,,,
00-0028411,D.Inman,WAS,2020,2,WR,3.7,5,2,17.0,0,,,,,
00-0026189,D.Jackson,PHI,2020,2,WR,12.4,9,6,64.0,0,,,,,
00-0035216,D.Johnson,PIT,2020,2,WR,23.200000000000003,13,8,92.0,1,,,,,
00-0035640,D.Metcalf,SEA,2020,2,WR,19.200000000000003,6,4,92.0,1,,,,,
00-0036309,D.Mooney,CHI,2020,2,WR,12.6,3,3,36.0,1,,,,,
00-0033589,D.Moore,SEA,2020,2,WR,13.8,3,3,48.0,1,,,,,
00-0034827,D.Moore,CAR,2020,2,WR,20.0,13,8,120.0,0,,,,,
00-0031547,D.Parker,MIA,2020,2,WR,16.3,8,5,53.0,1,,,,,
00-0034273,D.Ratley,NYG,2020,2,WR,0.0,2,0,0.0,0,,,,,
00-0032775,D.Robinson,KC,2020,2,WR,5.800000000000001,4,3,28.0,0,,,,,
00-0035535,D.Slayton,NYG,2020,2,WR,6.300000000000001,6,3,33.0,0,,,,,
00-0027685,E.Sanders,NO,2020,2,WR,2.8,3,1,18.0,0,,,,,
00-0036247,F.Swain,SEA,2020,2,WR,9.1,1,1,21.0,1,,,,,
00-0036196,G.Davis,BUF,2020,2,WR,7.6,1,1,6.0,1,,,,,
00-0027891,G.Tate,NYG,2020,2,WR,9.7,5,5,47.0,0,,,,,
00-0033733,G.Ward,PHI,2020,2,WR,1.5,1,1,5.0,0,,,,,
00-0034983,H.Renfrow,LV,2020,2,WR,6.7,3,3,37.0,0,,,,,
00-0036357,H.Ruggs,LV,2020,2,WR,1.4,3,1,4.0,0,,,,,
00-0033471,I.Ford,MIA,2020,2,WR,14.600000000000001,9,7,76.0,0,,,,,
00-0033466,I.McKenzie,BUF,2020,2,WR,6.7,2,2,47.0,0,,,,,
00-0033572,J.Agnew,DET,2020,2,WR,1.0,1,1,0.0,0,,,,,
00-0035246,J.Arcega-Whiteside,PHI,2020,2,WR,0.0,2,0,0.0,0,,,,,
00-0031051,J.Brown,BUF,2020,2,WR,18.200000000000003,6,4,82.0,1,,,,,
00-0027150,J.Edelman,NE,2020,2,WR,25.900000000000002,11,8,179.0,0,,,,,
00-0032791,J.Grant,MIA,2020,2,WR,1.2,1,1,2.0,0,,,,,
00-0035414,J.Guyton,LAC,2020,2,WR,8.4,2,1,14.0,1,,,,,
00-0036322,J.Jefferson,MIN,2020,2,WR,7.4,3,3,44.0,0,,,,,
00-0036407,J.Jeudy,DEN,2020,2,WR,10.2,7,4,62.0,0,,,,,
00-0027944,J.Jones,ATL,2020,2,WR,4.4,4,2,24.0,0,,,,,
00-0031382,J.Landry,CLE,2020,2,WR,7.6000000000000005,3,3,46.0,0,,,,,
00-0033859,J.Malone,NYJ,2020,2,WR,6.800000000000001,6,4,16.0,0,,,,,
00-0034960,J.Meyers,NE,2020,2,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0036387,J.Reagor,PHI,2020,2,WR,8.100000000000001,4,4,41.0,0,,,,,
00-0036377,J.Reed,LAC,2020,2,WR,0.8,0,0,0.0,0,,,,,
00-0033943,J.Reynolds,LA,2020,2,WR,5.300000000000001,2,2,33.0,0,,,,,
00-0033460,J.Ross,CIN,2020,2,WR,0.0,2,0,0.0,0,,,,,
00-0033857,J.Smith-Schuster,PIT,2020,2,WR,11.8,8,7,48.0,0,,,,,
00-0034676,J.Washington,PIT,2020,2,WR,5.2,5,3,22.0,0,,,,,
00-0034386,J.Watson,TB,2020,2,WR,6.800000000000001,3,2,48.0,0,,,,,
00-0034426,J.Wims,CHI,2020,2,WR,3.7,2,2,17.0,0,,,,,
00-0030279,K.Allen,LAC,2020,2,WR,16.6,10,7,96.0,0,,,,,
00-0033307,K.Bourne,SF,2020,2,WR,10.7,5,4,67.0,0,,,,,
00-0033681,K.Cole,JAX,2020,2,WR,17.8,7,6,58.0,1,,,,,
00-0034366,K.Coutee,HOU,2020,2,WR,1.1,2,2,11.0,0,,,,,
00-0036412,K.Hamler,DEN,2020,2,WR,8.7,7,3,48.0,0,,,,,
00-0034854,K.Hodge,CLE,2020,2,WR,5.9,2,2,39.0,0,,,,,
00-0030085,K.Stills,HOU,2020,2,WR,3.6,3,2,16.0,0,,,,,
00-0036364,L.Bowden,MIA,2020,2,WR,0.9,1,1,-1.0,0,,,,,
00-0022921,L.Fitzgerald,ARI,2020,2,WR,12.0,7,7,50.0,0,,,,,
00-0036268,L.Shenault,JAX,2020,2,WR,10.2,4,3,35.0,0,,,,,
00-0035703,M.Boykin,BAL,2020,2,WR,7.800000000000001,5,4,38.0,0,,,,,
00-0035662,M.Brown,BAL,2020,2,WR,9.2,6,5,42.0,0,,,,,
00-0031408,M.Evans,TB,2020,2,WR,23.4,10,7,104.0,1,,,,,
00-0034764,M.Gallup,DAL,2020,2,WR,7.800000000000001,5,2,58.0,0,,,,,
00-0033094,M.Hall,DET,2020,2,WR,9.4,2,1,24.0,1,,,,,
00-0035140,M.Hardman,KC,2020,2,WR,7.300000000000001,3,2,30.0,0,,,,,
00-0029293,M.Jones,DET,2020,2,WR,12.3,6,4,23.0,1,,,,,
00-0036252,M.Pittman,IND,2020,2,WR,7.7,6,4,37.0,0,,,,,
00-0033114,M.Thomas,CIN,2020,2,WR,13.1,4,4,31.0,1,,,,,
00-0034272,M.Valdes-Scantling,GB,2020,2,WR,9.4,7,3,64.0,0,,,,,
00-0033536,M.Williams,LAC,2020,2,WR,3.4000000000000004,4,2,14.0,0,,,,,
00-0031549,N.Agholor,LV,2020,2,WR,2.9000000000000004,1,1,19.0,0,,,,,
00-0033591,N.Brown,DAL,2020,2,WR,4.800000000000001,2,2,28.0,0,,,,,
00-0031235,O.Beckham,CLE,2020,2,WR,17.4,6,4,74.0,1,,,,,
00-0035006,O.Johnson,MIN,2020,2,WR,3.4000000000000004,3,1,24.0,0,,,,,
00-0035208,O.Zaccheaus,ATL,2020,2,WR,2.0,1,1,10.0,0,,,,,
00-0035639,P.Campbell,IND,2020,2,WR,0.7000000000000001,0,0,0.0,0,,,,,
00-0035350,P.Williams,MIA,2020,2,WR,5.6,5,1,26.0,0,,,,,
00-0036277,Q.Cephus,DET,2020,2,WR,8.4,3,3,54.0,0,,,,,
00-0032688,R.Chosen,CAR,2020,2,WR,17.9,10,9,109.0,0,,,,,
00-0028002,R.Cobb,HOU,2020,2,WR,10.9,6,5,59.0,0,,,,,
00-0034411,R.Gage,ATL,2020,2,WR,16.6,9,6,46.0,1,,,,,
00-0030431,R.Woods,LA,2020,2,WR,11.3,5,2,14.0,0,,,,,
00-0031588,S.Diggs,BUF,2020,2,WR,29.3,13,8,153.0,1,,,,,
00-0035298,S.Miller,TB,2020,2,WR,3.2,3,2,11.0,0,,,,,
00-0032385,S.Shepard,NYG,2020,2,WR,5.5,4,2,29.0,0,,,,,
00-0034928,S.Sims,WAS,2020,2,WR,8.3,5,3,53.0,0,,,,,
00-0031325,S.Watkins,KC,2020,2,WR,2.1,3,1,11.0,0,,,,,
00-0033009,T.Boyd,CIN,2020,2,WR,20.2,8,7,72.0,1,,,,,
00-0036410,T.Higgins,CIN,2020,2,WR,6.5,6,3,35.0,0,,,,,
00-0033040,T.Hill,KC,2020,2,WR,21.8,11,5,99.0,1,,,,,
00-0029608,T.Hilton,IND,2020,2,WR,5.800000000000001,5,3,28.0,0,,,,,
00-0032211,T.Lockett,SEA,2020,2,WR,19.7,8,7,67.0,1,,,,,
00-0035659,T.McLaurin,WAS,2020,2,WR,25.5,10,7,125.0,1,,,,,
00-0032200,T.Montgomery,NO,2020,2,WR,4.5,3,2,25.0,0,,,,,
00-0033375,T.Patrick,DEN,2020,2,WR,4.4,5,2,24.0,0,,,,,
00-0034765,T.Smith,NO,2020,2,WR,13.6,7,5,86.0,0,,,,,
00-0033292,T.Taylor,SF,2020,2,WR,3.0,3,2,10.0,0,,,,,
00-0036415,V.Jefferson,LA,2020,2,WR,8.4,5,4,45.0,0,,,,,
00-0033127,W.Fuller,HOU,2020,2,WR,0.0,0,0,0.0,0,,,,,
00-0030663,W.Snead,BAL,2020,2,WR,4.9,2,2,29.0,0,,,,,
00-0033891,Z.Jones,LV,2020,2,WR,8.5,1,1,15.0,1,,,,,
00-0033251,Z.Pascal,IND,2020,2,WR,10.9,4,3,19.0,1,,,,,
00-0031544,A.Cooper,DAL,2020,3,WR,17.6,12,9,86.0,0,,,,,
00-0035021,A.Dulin,IND,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0036340,A.Gandy-Golden,WAS,2020,3,WR,2.2,2,0,0.0,0,,,,,
00-0027942,A.Green,CIN,2020,3,WR,8.6,6,5,36.0,0,,,,,
00-0032009,A.Humphries,TEN,2020,3,WR,8.100000000000001,7,4,41.0,0,,,,,
00-0035527,A.Isabella,ARI,2020,3,WR,20.1,4,4,47.0,2,,,,,
00-0034521,A.Lazard,GB,2020,3,WR,26.4,8,6,146.0,1,,,,,
00-0034353,A.Miller,CHI,2020,3,WR,13.0,5,2,41.0,1,,,,,
00-0031428,A.Robinson,CHI,2020,3,WR,28.3,13,10,123.0,1,,,,,
00-0034686,A.Tate,CIN,2020,3,WR,4.9,4,2,29.0,0,,,,,
00-0030035,A.Thielen,MIN,2020,3,WR,12.3,5,3,29.0,1,,,,,
00-0036261,B.Aiyuk,SF,2020,3,WR,21.1,8,5,70.0,0,,,,,
00-0034419,B.Berrios,NYJ,2020,3,WR,16.4,4,4,64.0,1,,,,,
00-0031236,B.Cooks,HOU,2020,3,WR,5.300000000000001,5,3,23.0,0,,,,,
00-0036365,B.Edwards,LV,2020,3,WR,6.800000000000001,3,2,48.0,0,,,,,
00-0034646,B.Powell,ATL,2020,3,WR,5.7,4,3,27.0,0,,,,,
00-0029000,C.Beasley,BUF,2020,3,WR,16.0,7,6,100.0,0,,,,,
00-0034309,C.Beebe,MIN,2020,3,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0033367,C.Board,NYG,2020,3,WR,1.9,2,1,9.0,0,,,,,
00-0036326,C.Claypool,PIT,2020,3,WR,3.4000000000000004,4,1,24.0,0,,,,,
00-0032128,C.Conley,JAX,2020,3,WR,6.4,8,3,34.0,0,,,,,
00-0033871,C.Davis,TEN,2020,3,WR,11.9,6,5,69.0,0,,,,,
00-0033921,C.Godwin,TB,2020,3,WR,17.4,6,5,64.0,1,,,,,
00-0028237,C.Hogan,NYJ,2020,3,WR,0.0,3,0,0.0,0,,,,,
00-0036254,C.Johnson,JAX,2020,3,WR,1.3,2,1,3.0,0,,,,,
00-0033908,C.Kupp,LA,2020,3,WR,25.700000000000003,10,9,107.0,1,,,,,
00-0036358,C.Lamb,DAL,2020,3,WR,11.600000000000001,7,5,65.0,0,,,,,
00-0034837,C.Ridley,ATL,2020,3,WR,16.700000000000003,13,5,110.0,0,,,,,
00-0033282,C.Samuel,CAR,2020,3,WR,9.2,4,4,45.0,0,,,,,
00-0034418,C.Wilson,DAL,2020,3,WR,27.700000000000003,7,5,107.0,2,,,,,
00-0026035,D.Amendola,DET,2020,3,WR,2.8,4,1,18.0,0,,,,,
00-0034653,D.Burnett,PHI,2020,3,WR,4.9,4,3,19.0,0,,,,,
00-0031868,D.Byrd,NE,2020,3,WR,5.7,3,3,27.0,0,,,,,
00-0036331,D.Duvernay,BAL,2020,3,WR,8.7,3,2,7.0,0,,,,,
00-0034395,D.Fountain,IND,2020,3,WR,4.300000000000001,2,2,23.0,0,,,,,
00-0035215,D.Harty,NO,2020,3,WR,2.5,3,2,5.0,0,,,,,
00-0030564,D.Hopkins,ARI,2020,3,WR,23.700000000000003,12,10,137.0,0,,,,,
00-0028411,D.Inman,WAS,2020,3,WR,18.8,6,3,38.0,2,,,,,
00-0026189,D.Jackson,PHI,2020,3,WR,3.1,4,2,11.0,0,,,,,
00-0035216,D.Johnson,PIT,2020,3,WR,0.9,2,0,0.0,0,,,,,
00-0035640,D.Metcalf,SEA,2020,3,WR,21.0,8,4,110.0,1,,,,,
00-0036309,D.Mooney,CHI,2020,3,WR,3.9000000000000004,5,2,19.0,0,,,,,
00-0033589,D.Moore,SEA,2020,3,WR,1.2,1,1,2.0,0,,,,,
00-0034827,D.Moore,CAR,2020,3,WR,8.5,4,2,65.0,0,,,,,
00-0031547,D.Parker,MIA,2020,3,WR,11.9,5,5,69.0,0,,,,,
00-0034273,D.Ratley,NYG,2020,3,WR,3.9000000000000004,2,1,29.0,0,,,,,
00-0032775,D.Robinson,KC,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0035181,D.Shepherd,GB,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0035535,D.Slayton,NYG,2020,3,WR,6.300000000000001,7,3,53.0,0,,,,,
00-0031319,D.Spencer,DEN,2020,3,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0033839,D.Westbrook,JAX,2020,3,WR,1.4,1,1,4.0,0,,,,,
00-0027685,E.Sanders,NO,2020,3,WR,15.600000000000001,5,4,56.0,1,,,,,
00-0036247,F.Swain,SEA,2020,3,WR,2.3,1,1,13.0,0,,,,,
00-0036196,G.Davis,BUF,2020,3,WR,12.1,4,4,81.0,0,,,,,
00-0027891,G.Tate,NYG,2020,3,WR,8.6,7,5,36.0,0,,,,,
00-0033733,G.Ward,PHI,2020,3,WR,20.6,11,8,72.0,1,,,,,
00-0034983,H.Renfrow,LV,2020,3,WR,20.4,9,6,84.0,1,,,,,
00-0033471,I.Ford,MIA,2020,3,WR,3.4000000000000004,2,2,14.0,0,,,,,
00-0033466,I.McKenzie,BUF,2020,3,WR,2.0,2,1,6.0,0,,,,,
00-0036142,I.Wright,WAS,2020,3,WR,7.0,6,4,24.0,0,,,,,
00-0036100,I.Zuber,NE,2020,3,WR,1.3,0,0,0.0,0,,,,,
00-0033572,J.Agnew,DET,2020,3,WR,4.2,2,2,20.0,0,,,,,
00-0031051,J.Brown,BUF,2020,3,WR,0.0,2,0,0.0,0,,,,,
00-0027150,J.Edelman,NE,2020,3,WR,4.2,6,2,23.0,0,,,,,
00-0032791,J.Grant,MIA,2020,3,WR,5.800000000000001,1,1,19.0,0,,,,,
00-0035414,J.Guyton,LAC,2020,3,WR,4.300000000000001,3,2,23.0,0,,,,,
00-0036398,J.Hightower,PHI,2020,3,WR,3.9000000000000004,3,2,19.0,0,,,,,
00-0036322,J.Jefferson,MIN,2020,3,WR,30.5,9,7,175.0,1,,,,,
00-0036407,J.Jeudy,DEN,2020,3,WR,10.5,9,5,55.0,0,,,,,
00-0031382,J.Landry,CLE,2020,3,WR,7.6,4,4,36.0,0,,,,,
00-0033266,J.Natson,CLE,2020,3,WR,0.30000000000000004,0,0,0.0,0,,,,,
00-0033943,J.Reynolds,LA,2020,3,WR,10.0,5,4,60.0,0,,,,,
00-0033857,J.Smith-Schuster,PIT,2020,3,WR,16.3,5,4,43.0,1,,,,,
00-0034676,J.Washington,PIT,2020,3,WR,8.6,7,5,36.0,0,,,,,
00-0034426,J.Wims,CHI,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0030279,K.Allen,LAC,2020,3,WR,30.200000000000003,19,13,132.0,1,,,,,
00-0033307,K.Bourne,SF,2020,3,WR,10.3,6,4,63.0,0,,,,,
00-0033681,K.Cole,JAX,2020,3,WR,8.3,6,4,43.0,0,,,,,
00-0033932,K.Golladay,DET,2020,3,WR,17.7,7,6,57.0,1,,,,,
00-0036412,K.Hamler,DEN,2020,3,WR,5.800000000000001,5,3,30.0,0,,,,,
00-0036382,K.Hill,LAC,2020,3,WR,2.5,4,1,15.0,0,,,,,
00-0034854,K.Hodge,CLE,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0035287,K.Johnson,ARI,2020,3,WR,4.4,7,2,24.0,0,,,,,
00-0032464,K.Raymond,TEN,2020,3,WR,14.5,3,3,118.0,0,,,,,
00-0030085,K.Stills,HOU,2020,3,WR,6.5,4,3,35.0,0,,,,,
00-0022921,L.Fitzgerald,ARI,2020,3,WR,1.0,3,1,0.0,0,,,,,
00-0036268,L.Shenault,JAX,2020,3,WR,8.4,6,5,33.0,0,,,,,
00-0035703,M.Boykin,BAL,2020,3,WR,1.8,2,1,8.0,0,,,,,
00-0035662,M.Brown,BAL,2020,3,WR,3.3,6,2,13.0,0,,,,,
00-0031408,M.Evans,TB,2020,3,WR,14.2,4,2,2.0,2,,,,,
00-0034764,M.Gallup,DAL,2020,3,WR,25.8,9,6,138.0,1,,,,,
00-0035140,M.Hardman,KC,2020,3,WR,18.1,6,4,81.0,1,,,,,
00-0029293,M.Jones,DET,2020,3,WR,8.100000000000001,3,3,51.0,0,,,,,
00-0036252,M.Pittman,IND,2020,3,WR,5.6,4,3,26.0,0,,,,,
00-0029632,M.Sanu,SF,2020,3,WR,1.9,1,1,9.0,0,,,,,
00-0033114,M.Thomas,CIN,2020,3,WR,2.9,2,2,9.0,0,,,,,
00-0034272,M.Valdes-Scantling,GB,2020,3,WR,1.5,4,1,5.0,0,,,,,
00-0033536,M.Williams,LAC,2020,3,WR,2.7,1,1,17.0,0,,,,,
00-0031549,N.Agholor,LV,2020,3,WR,5.2,3,2,32.0,0,,,,,
00-0033591,N.Brown,DAL,2020,3,WR,1.9,2,1,9.0,0,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,3,WR,0.0,2,0,0.0,0,,,,,
00-0031235,O.Beckham,CLE,2020,3,WR,9.9,6,4,59.0,0,,,,,
00-0035208,O.Zaccheaus,ATL,2020,3,WR,8.100000000000001,6,4,41.0,0,,,,,
00-0035350,P.Williams,MIA,2020,3,WR,8.7,2,2,7.0,1,,,,,
00-0032688,R.Chosen,CAR,2020,3,WR,10.5,5,5,55.0,0,,,,,
00-0028002,R.Cobb,HOU,2020,3,WR,19.5,4,4,95.0,1,,,,,
00-0034411,R.Gage,ATL,2020,3,WR,4.6,3,2,26.0,0,,,,,
00-0030431,R.Woods,LA,2020,3,WR,21.4,6,5,74.0,1,,,,,
00-0031588,S.Diggs,BUF,2020,3,WR,14.9,6,4,49.0,1,,,,,
00-0035298,S.Miller,TB,2020,3,WR,11.3,5,3,83.0,0,,,,,
00-0031166,S.Roberts,CAR,2020,3,WR,3.6,3,2,16.0,0,,,,,
00-0031325,S.Watkins,KC,2020,3,WR,13.2,8,7,62.0,0,,,,,
00-0033009,T.Boyd,CIN,2020,3,WR,22.5,13,10,125.0,0,,,,,
00-0025396,T.Ginn,CHI,2020,3,WR,3.9000000000000004,3,1,29.0,0,,,,,
00-0036410,T.Higgins,CIN,2020,3,WR,21.0,9,5,40.0,2,,,,,
00-0033040,T.Hill,KC,2020,3,WR,21.200000000000003,6,5,77.0,1,,,,,
00-0029608,T.Hilton,IND,2020,3,WR,8.2,3,3,52.0,0,,,,,
00-0032211,T.Lockett,SEA,2020,3,WR,37.0,13,9,100.0,3,,,,,
00-0035659,T.McLaurin,WAS,2020,3,WR,12.6,8,4,83.0,0,,,,,
00-0033375,T.Patrick,DEN,2020,3,WR,14.3,4,4,43.0,1,,,,,
00-0034765,T.Smith,NO,2020,3,WR,8.2,6,4,42.0,0,,,,,
00-0033292,T.Taylor,SF,2020,3,WR,3.0,1,1,20.0,0,,,,,
00-0036415,V.Jefferson,LA,2020,3,WR,0.0,1,0,0.0,0,,,,,
00-0033127,W.Fuller,HOU,2020,3,WR,15.4,5,4,54.0,1,,,,,
00-0030663,W.Snead,BAL,2020,3,WR,2.4,2,2,4.0,0,,,,,
00-0033891,Z.Jones,LV,2020,3,WR,6.2,3,3,32.0,0,,,,,
00-0033251,Z.Pascal,IND,2020,3,WR,5.4,4,2,34.0,0,,,,,
00-0031544,A.Cooper,DAL,2020,4,WR,33.4,16,12,134.0,1,,,,,
00-0032543,A.Erickson,CIN,2020,4,WR,2.6,1,1,9.0,0,,,,,
00-0027942,A.Green,CIN,2020,4,WR,1.3,5,1,3.0,0,,,,,
00-0035527,A.Isabella,ARI,2020,4,WR,2.3,3,2,3.0,0,,,,,
00-0034353,A.Miller,CHI,2020,4,WR,4.6,5,3,16.0,0,,,,,
00-0027691,A.Roberts,BUF,2020,4,WR,1.3,1,1,6.0,0,,,,,
00-0031428,A.Robinson,CHI,2020,4,WR,23.1,10,7,101.0,1,,,,,
00-0034686,A.Tate,CIN,2020,4,WR,2.5,1,1,15.0,0,,,,,
00-0030035,A.Thielen,MIN,2020,4,WR,26.200000000000003,10,8,114.0,1,,,,,
00-0036261,B.Aiyuk,SF,2020,4,WR,13.600000000000001,5,2,18.0,0,,,,,
00-0034419,B.Berrios,NYJ,2020,4,WR,0.0,3,0,0.0,0,,,,,
00-0031236,B.Cooks,HOU,2020,4,WR,0.0,3,0,0.0,0,,,,,
00-0029000,C.Beasley,BUF,2020,4,WR,12.2,4,3,32.0,1,,,,,
00-0034132,C.Blake,ATL,2020,4,WR,7.7,5,3,47.0,0,,,,,
00-0033367,C.Board,NYG,2020,4,WR,0.30000000000000004,1,0,0.0,0,,,,,
00-0032128,C.Conley,JAX,2020,4,WR,7.4,4,3,44.0,0,,,,,
00-0028237,C.Hogan,NYJ,2020,4,WR,6.300000000000001,8,4,23.0,0,,,,,
00-0034775,C.Kirk,ARI,2020,4,WR,10.9,5,3,19.0,1,,,,,
00-0033908,C.Kupp,LA,2020,4,WR,17.7,7,5,69.0,1,,,,,
00-0036358,C.Lamb,DAL,2020,4,WR,25.200000000000003,7,5,79.0,2,,,,,
00-0034837,C.Ridley,ATL,2020,4,WR,0.0,5,0,0.0,0,,,,,
